UID,NID
U224497,N122766
U224497,N125492
U224497,N44759
U224497,N8640
U224497,N123264
U224497,N87211
U224497,N39641
U224497,N29786
U224497,N106296
U224497,N121168
U224497,N107876
U224497,N88769
U224497,N95831
U224497,N124532
U224497,N69174
U224497,N76292
U224497,N82348
U224497,N7673
U224497,N111503
U224497,N14611
U224497,N4289
U224497,N51360
U224497,N109498
U224497,N116097
U224497,N18081
U224497,N2927
U224497,N66190
U224497,N89243
U224497,N119319
U224497,N79285
U224497,N15601
U224497,N20441
U224497,N67386
U224497,N3739
U224497,N125954
U224497,N44524
U224497,N99733
U224497,N39401
U224497,N60168
U224497,N108393
U224497,N83823
U224497,N29466
U224497,N121125
U224497,N130138
U224497,N84728
U224497,N88893
U224497,N5674
U224497,N92066
U224497,N114234
U224497,N91199
U224497,N55064
U224497,N21312
U224497,N85277
U224497,N55333
U224497,N78719
U224497,N7553
U224497,N23920
U224497,N96533
U224497,N121845
U224497,N53933
U224497,N82012
U224497,N42974
U224497,N49751
U224497,N111167
U224497,N10484
U224497,N103514
U224497,N88809
U224497,N83570
U224497,N25750
U224497,N46002
U224497,N98095
U224497,N103321
U224497,N89631
U224497,N19624
U224497,N91208
U224497,N41377
U224497,N94196
U224497,N91110
U224497,N18548
U224497,N102829
U224497,N113698
U224497,N24446
U224497,N57780
U224497,N31079
U224497,N25329
U224497,N9613
U224497,N62757
U224497,N116442
U224497,N128483
U224497,N108312
U224497,N34301
U224497,N54972
U224497,N77135
U224497,N75485
U224497,N104558
U224497,N26572
U224497,N99111
U224497,N58293
U224497,N29476
U224497,N40824
U224497,N117886
U224497,N2743
U224497,N129747
U224497,N126027
U224497,N1960
U224497,N82891
U224497,N104060
U224497,N59936
U224497,N66758
U224497,N123548
U224497,N53747
U224497,N20761
U224497,N114787
U224497,N74186
U224497,N106577
U224497,N8904
U224497,N54264
U224497,N61804
U224497,N72626
U224497,N73212
U224497,N24124
U224497,N109238
U224497,N104437
U224497,N44486
U260533,N110755
U260533,N84063
U260533,N84016
U260533,N34522
U260533,N47847
U260533,N108828
U260533,N26753
U260533,N8194
U260533,N65415
U260533,N128930
U260533,N80951
U260533,N118104
U260533,N35492
U260533,N120141
U260533,N27332
U260533,N9375
U260533,N6535
U260533,N67770
U260533,N47377
U260533,N37683
U260533,N59738
U260533,N99519
U260533,N2653
U260533,N108219
U260533,N121095
U260533,N82080
U260533,N7936
U260533,N12139
U260533,N52201
U260533,N22473
U260533,N49887
U260533,N15471
U260533,N70796
U260533,N454
U260533,N52743
U260533,N124148
U260533,N45634
U260533,N110377
U260533,N96433
U260533,N89507
U260533,N123733
U260533,N112790
U260533,N91761
U260533,N25306
U260533,N120271
U260533,N48149
U260533,N13178
U260533,N51030
U260533,N81982
U260533,N127782
U260533,N43428
U260533,N99962
U260533,N98277
U260533,N49262
U260533,N71728
U260533,N129207
U260533,N105761
U260533,N44431
U260533,N102285
U260533,N26044
U260533,N85167
U260533,N127644
U260533,N26271
U260533,N97461
U260533,N62726
U260533,N28159
U260533,N24218
U260533,N64629
U260533,N27430
U260533,N89398
U260533,N110949
U260533,N105757
U260533,N7673
U260533,N4289
U260533,N25034
U260533,N33121
U260533,N115565
U260533,N61992
U260533,N71911
U260533,N41679
U260533,N47866
U260533,N5148
U260533,N17355
U260533,N64710
U260533,N126290
U260533,N61202
U260533,N48650
U260533,N42950
U260533,N128429
U260533,N100033
U260533,N117274
U260533,N85355
U260533,N97905
U260533,N7890
U260533,N106014
U260533,N120710
U260533,N80850
U260533,N106739
U260533,N88576
U260533,N80612
U260533,N96588
U260533,N122929
U260533,N55299
U260533,N92043
U260533,N108290
U260533,N100068
U260533,N5229
U260533,N54700
U260533,N88523
U260533,N7558
U260533,N121550
U260533,N109049
U260533,N51657
U260533,N65728
U260533,N44826
U260533,N108334
U260533,N26260
U260533,N71643
U260533,N89631
U260533,N16173
U260533,N86412
U260533,N69800
U260533,N6042
U260533,N66184
U260533,N105081
U260533,N104558
U260533,N50361
U260533,N75836
U260533,N42476
U260533,N114688
U260533,N2743
U260533,N85594
U260533,N87202
U260533,N58220
U260533,N126027
U260533,N112731
U260533,N57828
U260533,N100165
U260533,N114408
U260533,N110102
U260533,N64235
U260533,N10190
U260533,N79352
U260533,N71726
U260533,N73212
U260533,N35810
U260533,N55740
U260533,N63807
U260533,N50536
U260533,N71395
U260533,N93319
U260533,N64544
U260533,N72626
U260533,N29281
U260533,N26500
U260533,N42592
U260533,N107863
U228241,N121133
U228241,N92279
U228241,N68255
U228241,N129790
U228241,N90543
U228241,N56038
U228241,N81732
U228241,N92085
U228241,N12304
U228241,N81937
U228241,N10721
U228241,N128965
U228241,N66231
U228241,N63092
U228241,N65119
U228241,N16249
U228241,N454
U228241,N18642
U228241,N81603
U228241,N94295
U228241,N48412
U228241,N67790
U228241,N76306
U228241,N101274
U228241,N123623
U228241,N49347
U228241,N51871
U228241,N60165
U228241,N44584
U228241,N74795
U228241,N77365
U228241,N21158
U228241,N112760
U228241,N123132
U228241,N122302
U228241,N87664
U228241,N6570
U228241,N36062
U228241,N99258
U228241,N128069
U228241,N79746
U228241,N66602
U228241,N116999
U228241,N1220
U228241,N43428
U228241,N8063
U228241,N106489
U228241,N119345
U228241,N119710
U228241,N40037
U228241,N101025
U228241,N72212
U228241,N1940
U228241,N15899
U228241,N68426
U228241,N12575
U228241,N108707
U228241,N102361
U228241,N92890
U228241,N51193
U228241,N40915
U228241,N115359
U228241,N129836
U228241,N6454
U228241,N20043
U228241,N65299
U228241,N100832
U228241,N5351
U228241,N57191
U228241,N127607
U228241,N90586
U228241,N21880
U228241,N364
U228241,N88230
U228241,N6245
U228241,N84662
U228241,N127452
U228241,N49900
U228241,N7553
U228241,N51697
U228241,N66701
U228241,N54360
U228241,N74056
U228241,N9953
U228241,N12742
U228241,N104737
U228241,N8359
U228241,N71643
U228241,N23899
U228241,N29035
U228241,N95116
U228241,N125961
U228241,N119505
U228241,N35012
U228241,N25215
U228241,N48114
U228241,N116812
U228241,N107364
U228241,N102132
U228241,N112687
U228241,N76785
U228241,N3786
U228241,N43087
U228241,N116356
U228241,N52349
U228241,N88019
U228241,N75492
U228241,N86327
U228241,N32844
U228241,N94901
U228241,N110408
U228241,N34516
U228241,N30216
U228241,N46824
U228241,N34374
U228241,N129913
U228241,N22660
U228241,N127001
U228241,N100161
U228241,N24017
U228241,N20285
U228241,N99474
U228241,N37373
U228241,N67068
U228241,N31055
U228241,N98657
U150085,N110755
U150085,N79583
U150085,N123685
U150085,N68907
U150085,N85484
U150085,N67770
U150085,N67397
U150085,N25671
U150085,N18901
U150085,N47587
U150085,N5305
U150085,N82799
U150085,N75
U150085,N118998
U150085,N62034
U150085,N111377
U150085,N4893
U150085,N19461
U150085,N72571
U150085,N16463
U150085,N51450
U150085,N41596
U150085,N67986
U150085,N32656
U150085,N36446
U150085,N32713
U150085,N20138
U150085,N116540
U150085,N126328
U150085,N82261
U150085,N128237
U150085,N97911
U150085,N3176
U150085,N51092
U150085,N60882
U150085,N28668
U150085,N118250
U150085,N69535
U150085,N44309
U150085,N3669
U150085,N68456
U150085,N52842
U150085,N111401
U150085,N99962
U150085,N96087
U150085,N41228
U150085,N24242
U150085,N41632
U150085,N98405
U150085,N59229
U150085,N98881
U150085,N98680
U150085,N19544
U150085,N7574
U150085,N128945
U150085,N122561
U150085,N80126
U150085,N15899
U150085,N127202
U150085,N73130
U150085,N123743
U150085,N67169
U150085,N88243
U150085,N82476
U150085,N123587
U150085,N49685
U150085,N62726
U150085,N105288
U150085,N109498
U150085,N29910
U150085,N51893
U150085,N6923
U150085,N107441
U150085,N96616
U150085,N93478
U150085,N19338
U150085,N50645
U150085,N122167
U150085,N47513
U150085,N66666
U150085,N34364
U150085,N115073
U150085,N9766
U150085,N62679
U150085,N11266
U150085,N896
U150085,N54360
U150085,N104737
U150085,N30413
U150085,N46186
U150085,N98164
U150085,N126498
U150085,N82045
U150085,N127726
U150085,N74704
U150085,N23846
U150085,N119788
U150085,N116412
U150085,N10923
U150085,N72976
U150085,N71977
U150085,N126812
U150085,N74215
U150085,N129109
U150085,N109700
U150085,N100562
U150085,N98095
U150085,N3182
U150085,N71643
U150085,N36340
U150085,N2834
U150085,N100670
U150085,N72473
U150085,N90
U150085,N15664
U150085,N104900
U150085,N105577
U150085,N6932
U150085,N26986
U150085,N115232
U150085,N81921
U150085,N25804
U150085,N42718
U150085,N12320
U150085,N114356
U150085,N75220
U150085,N102845
U150085,N50361
U150085,N90966
U150085,N64195
U150085,N6120
U150085,N93636
U150085,N40765
U150085,N14979
U150085,N122427
U150085,N31538
U150085,N71022
U150085,N85103
U150085,N16925
U150085,N123205
U150085,N112615
U150085,N121652
U150085,N80387
U150085,N101193
U150085,N94075
U150085,N59344
U150085,N15320
U150085,N61953
U150085,N126162
U150085,N33379
U631045,N128643
U631045,N92279
U631045,N8085
U631045,N55886
U631045,N113476
U631045,N100271
U631045,N12959
U631045,N44090
U631045,N9740
U631045,N45367
U631045,N30521
U631045,N32067
U631045,N18389
U631045,N3319
U631045,N104200
U631045,N125021
U631045,N38742
U631045,N92085
U631045,N18438
U631045,N72485
U631045,N47355
U631045,N113089
U631045,N22262
U631045,N52285
U631045,N38169
U631045,N12255
U631045,N67731
U631045,N90442
U631045,N26935
U631045,N123686
U631045,N101420
U631045,N43056
U631045,N96523
U631045,N31043
U631045,N98596
U631045,N23677
U631045,N32176
U631045,N28734
U631045,N83597
U631045,N45360
U631045,N8402
U631045,N105582
U631045,N72175
U631045,N100201
U631045,N59710
U631045,N127659
U631045,N129812
U631045,N9375
U631045,N108217
U631045,N2665
U631045,N63676
U631045,N65119
U631045,N99191
U631045,N37069
U631045,N9594
U631045,N80334
U631045,N15051
U631045,N90578
U631045,N1788
U631045,N72802
U631045,N129128
U631045,N454
U631045,N84217
U631045,N18031
U631045,N15471
U631045,N43585
U631045,N8308
U631045,N95765
U631045,N73039
U631045,N93363
U631045,N72241
U631045,N70946
U631045,N67790
U631045,N73122
U631045,N127780
U631045,N36944
U631045,N16108
U631045,N49347
U631045,N121227
U631045,N29941
U631045,N124819
U631045,N42209
U631045,N123353
U631045,N35005
U631045,N37494
U631045,N51884
U631045,N13178
U631045,N55318
U631045,N77370
U631045,N61361
U631045,N45706
U631045,N54723
U631045,N5454
U631045,N81332
U631045,N117102
U631045,N3435
U631045,N59752
U631045,N51724
U631045,N24885
U631045,N120951
U631045,N107876
U631045,N99329
U631045,N16906
U631045,N122879
U631045,N27107
U631045,N3290
U631045,N50409
U631045,N113313
U631045,N102743
U631045,N92550
U631045,N100233
U631045,N107225
U631045,N63295
U631045,N113417
U631045,N69442
U631045,N12650
U631045,N11879
U631045,N79746
U631045,N124532
U631045,N8063
U631045,N89398
U631045,N98573
U631045,N86141
U631045,N82348
U631045,N56855
U631045,N80126
U631045,N4289
U631045,N28677
U631045,N15890
U631045,N86008
U631045,N44134
U631045,N69898
U631045,N69936
U631045,N106603
U631045,N93175
U631045,N35110
U631045,N59506
U631045,N62105
U631045,N104654
U631045,N51893
U631045,N83318
U631045,N25772
U631045,N14200
U631045,N105213
U631045,N46137
U631045,N44616
U631045,N46210
U631045,N112278
U631045,N44185
U631045,N21653
U631045,N50645
U631045,N123480
U631045,N82747
U631045,N108752
U631045,N99733
U631045,N52780
U631045,N94004
U631045,N54416
U631045,N100655
U631045,N31337
U631045,N60132
U631045,N126290
U631045,N64117
U631045,N76083
U631045,N34366
U631045,N16070
U631045,N25197
U631045,N73408
U631045,N83929
U631045,N58112
U631045,N23655
U631045,N126607
U631045,N11543
U631045,N78180
U631045,N102941
U631045,N109229
U631045,N8243
U631045,N121592
U631045,N104737
U631045,N74161
U631045,N96713
U631045,N13872
U631045,N87727
U631045,N113184
U631045,N833
U631045,N103167
U631045,N124153
U631045,N110158
U631045,N82468
U631045,N98095
U631045,N108801
U631045,N78367
U631045,N107516
U631045,N118024
U631045,N76099
U631045,N15961
U631045,N114873
U631045,N27384
U631045,N54393
U631045,N48449
U631045,N103321
U631045,N84799
U631045,N52729
U631045,N29208
U631045,N73845
U631045,N92159
U631045,N117477
U631045,N5853
U631045,N123111
U631045,N127660
U631045,N52569
U631045,N61066
U631045,N42284
U631045,N73895
U631045,N78130
U631045,N19432
U631045,N129407
U631045,N25082
U631045,N44451
U631045,N31336
U631045,N119609
U631045,N89906
U631045,N10187
U631045,N23899
U631045,N113698
U631045,N41926
U631045,N24446
U631045,N21128
U631045,N73228
U631045,N71511
U631045,N99
U631045,N2099
U631045,N8995
U631045,N6042
U631045,N71753
U631045,N47534
U631045,N8399
U631045,N12350
U631045,N53766
U631045,N54731
U631045,N65346
U631045,N284
U631045,N113420
U631045,N66700
U631045,N38077
U631045,N124710
U631045,N60
U631045,N4534
U631045,N87946
U631045,N5869
U631045,N58700
U631045,N104558
U631045,N107836
U631045,N68097
U631045,N15793
U631045,N81299
U631045,N37218
U631045,N107364
U631045,N15042
U631045,N127754
U631045,N75836
U631045,N10811
U631045,N51701
U631045,N66177
U631045,N92244
U631045,N45257
U631045,N104498
U631045,N90966
U631045,N18904
U631045,N24940
U631045,N45599
U631045,N39414
U631045,N65378
U631045,N81043
U631045,N54763
U631045,N39317
U631045,N14979
U631045,N53650
U631045,N86231
U631045,N58220
U631045,N126027
U631045,N96343
U631045,N68412
U631045,N5145
U631045,N5103
U631045,N1960
U631045,N55129
U631045,N50653
U631045,N116356
U631045,N3726
U631045,N17787
U631045,N76785
U631045,N83062
U631045,N34516
U631045,N63476
U631045,N119891
U631045,N94180
U631045,N59836
U631045,N37395
U631045,N35525
U631045,N93366
U631045,N29375
U631045,N85323
U631045,N63141
U631045,N63938
U631045,N120643
U631045,N73212
U631045,N77605
U631045,N33625
U631045,N84423
U631045,N95066
U631045,N59280
U631045,N48501
U631045,N7299
U631045,N50536
U631045,N51166
U631045,N72626
U631045,N4077
U631045,N8159
U631045,N14293
U631045,N103817
U631045,N81321
U631045,N24124
U631045,N50831
U631045,N64149
U631045,N42592
U631045,N101083
U631045,N24809
U133273,N104833
U133273,N49404
U133273,N55050
U133273,N86652
U133273,N14813
U133273,N12959
U133273,N62462
U133273,N18615
U133273,N104081
U133273,N77191
U133273,N55661
U133273,N128643
U133273,N60015
U133273,N127175
U133273,N89611
U133273,N113476
U133273,N36604
U133273,N128965
U133273,N60379
U133273,N24141
U133273,N81937
U133273,N42703
U133273,N98596
U133273,N58306
U133273,N15667
U133273,N27587
U133273,N96605
U133273,N101775
U133273,N82799
U133273,N53401
U133273,N67770
U133273,N16249
U133273,N9375
U133273,N117219
U133273,N1128
U133273,N94684
U133273,N38000
U133273,N85428
U133273,N73179
U133273,N16379
U133273,N107732
U133273,N35095
U133273,N88290
U133273,N57147
U133273,N48112
U133273,N36246
U133273,N49511
U133273,N90686
U133273,N116183
U133273,N13849
U133273,N74262
U133273,N82521
U133273,N12286
U133273,N8980
U133273,N34962
U133273,N86580
U133273,N51724
U133273,N34016
U133273,N32912
U133273,N64629
U133273,N119718
U133273,N71068
U133273,N16717
U133273,N3763
U133273,N3540
U133273,N54257
U133273,N128550
U133273,N28222
U133273,N93576
U133273,N42478
U133273,N3584
U133273,N129812
U133273,N94577
U133273,N11879
U133273,N39290
U133273,N16426
U133273,N95420
U133273,N114240
U133273,N77367
U133273,N54948
U133273,N29087
U133273,N7055
U133273,N73013
U133273,N129464
U133273,N81142
U133273,N4598
U133273,N73630
U133273,N1564
U133273,N120501
U133273,N61925
U133273,N102916
U133273,N77414
U133273,N27304
U133273,N56519
U133273,N17042
U133273,N107397
U133273,N130279
U133273,N34647
U133273,N113065
U133273,N128152
U133273,N113260
U133273,N27059
U133273,N27881
U133273,N88366
U133273,N82132
U133273,N41903
U133273,N17934
U133273,N26301
U133273,N98692
U133273,N51431
U133273,N42974
U133273,N7524
U133273,N68
U133273,N99110
U133273,N7101
U133273,N59526
U133273,N68461
U133273,N16959
U133273,N29888
U133273,N121861
U133273,N13872
U133273,N41326
U133273,N107778
U133273,N67698
U133273,N76725
U133273,N12350
U133273,N93565
U133273,N81539
U133273,N88592
U133273,N23929
U133273,N21691
U133273,N25240
U133273,N68045
U133273,N84306
U133273,N31079
U133273,N55324
U133273,N58224
U133273,N50361
U133273,N94706
U133273,N37013
U133273,N51661
U133273,N111519
U133273,N103720
U133273,N64300
U133273,N54731
U133273,N55372
U133273,N79237
U133273,N56178
U133273,N18819
U133273,N112667
U133273,N77397
U133273,N53534
U133273,N34536
U133273,N56884
U133273,N108677
U133273,N126951
U133273,N116118
U133273,N25071
U133273,N130052
U133273,N21416
U133273,N18676
U133273,N29050
U133273,N88189
U630037,N113326
U630037,N29315
U630037,N18389
U630037,N84016
U630037,N55133
U630037,N34918
U630037,N69362
U630037,N7342
U630037,N17292
U630037,N99587
U630037,N47323
U630037,N121104
U630037,N67512
U630037,N23596
U630037,N11122
U630037,N55903
U630037,N72250
U630037,N109270
U630037,N61504
U630037,N128965
U630037,N63092
U630037,N32153
U630037,N38169
U630037,N63078
U630037,N22262
U630037,N109465
U630037,N17645
U630037,N105813
U630037,N41661
U630037,N13557
U630037,N79455
U630037,N62034
U630037,N72175
U630037,N127785
U630037,N109183
U630037,N130260
U630037,N71082
U630037,N812
U630037,N63676
U630037,N33606
U630037,N121551
U630037,N102357
U630037,N55571
U630037,N60909
U630037,N14799
U630037,N9375
U630037,N33446
U630037,N18850
U630037,N40628
U630037,N85659
U630037,N72802
U630037,N59710
U630037,N32158
U630037,N97823
U630037,N123686
U630037,N16249
U630037,N29719
U630037,N23186
U630037,N66687
U630037,N43847
U630037,N85428
U630037,N91170
U630037,N76171
U630037,N15471
U630037,N94639
U630037,N112431
U630037,N101377
U630037,N48992
U630037,N111622
U630037,N35052
U630037,N119719
U630037,N21768
U630037,N33933
U630037,N85056
U630037,N121098
U630037,N33265
U630037,N8308
U630037,N125895
U630037,N86322
U630037,N48149
U630037,N98238
U630037,N34647
U630037,N117561
U630037,N84217
U630037,N22757
U630037,N90686
U630037,N94659
U630037,N58477
U630037,N127916
U630037,N58992
U630037,N42209
U630037,N122766
U630037,N62427
U630037,N69965
U630037,N116801
U630037,N1999
U630037,N32467
U630037,N60165
U630037,N67410
U630037,N47792
U630037,N74586
U630037,N67055
U630037,N130251
U630037,N117859
U630037,N82683
U630037,N7972
U630037,N49721
U630037,N83253
U630037,N105888
U630037,N3435
U630037,N18518
U630037,N111439
U630037,N89908
U630037,N4072
U630037,N69792
U630037,N71728
U630037,N116319
U630037,N15157
U630037,N116083
U630037,N97345
U630037,N39384
U630037,N24563
U630037,N116144
U630037,N49262
U630037,N116473
U630037,N86440
U630037,N124532
U630037,N94872
U630037,N66183
U630037,N107353
U630037,N77367
U630037,N54948
U630037,N119126
U630037,N55558
U630037,N98095
U630037,N71977
U630037,N79344
U630037,N54393
U630037,N74495
U630037,N107850
U630037,N88212
U630037,N89631
U630037,N44826
U630037,N68097
U630037,N53998
U630037,N77135
U630037,N66184
U630037,N70022
U630037,N90966
U630037,N1014
U630037,N82312
U630037,N93397
U630037,N29131
U630037,N25524
U630037,N50653
U630037,N12453
U372817,N126199
U372817,N84918
U372817,N63397
U372817,N6252
U372817,N50434
U372817,N125881
U372817,N92191
U372817,N5047
U372817,N65241
U372817,N118998
U372817,N54533
U372817,N107098
U372817,N76561
U372817,N33204
U372817,N125341
U372817,N104554
U372817,N62335
U372817,N70080
U372817,N82779
U372817,N92765
U372817,N18690
U372817,N23661
U372817,N122047
U372817,N62924
U372817,N35704
U372817,N30521
U372817,N19193
